BRTH_YR,GNDR,ETHCTY,NAME,CNT
2011,FEMALE,WHITE NON HISPANIC,SOPHIE,65
2011,FEMALE,WHITE NON HISPANIC,STELLA,69
2011,FEMALE,WHITE NON HISPANIC,SUMMER,16
2011,FEMALE,WHITE NON HISPANIC,SURI,14
2011,FEMALE,WHITE NON HISPANIC,SURY,20
2011,FEMALE,WHITE NON HISPANIC,SYDNEY,35
2011,FEMALE,WHITE NON HISPANIC,SYLVIA,11
2011,FEMALE,WHITE NON HISPANIC,TALIA,26
2011,FEMALE,WHITE NON HISPANIC,TAMAR,11
2011,FEMALE,WHITE NON HISPANIC,TAYLOR,25
2011,FEMALE,WHITE NON HISPANIC,TESSA,14
2011,FEMALE,WHITE NON HISPANIC,TOBY,39
2011,FEMALE,WHITE NON HISPANIC,TZIPORA,12
2011,FEMALE,WHITE NON HISPANIC,TZIPORAH,10
2011,FEMALE,WHITE NON HISPANIC,TZIPPY,10
2011,FEMALE,WHITE NON HISPANIC,TZIVIA,14
2011,FEMALE,WHITE NON HISPANIC,VALENTINA,31
2011,FEMALE,WHITE NON HISPANIC,VALERIE,11
2011,FEMALE,WHITE NON HISPANIC,VANESSA,14
2011,FEMALE,WHITE NON HISPANIC,VERA,19
2011,FEMALE,WHITE NON HISPANIC,VERONICA,22
2011,FEMALE,WHITE NON HISPANIC,VERONIKA,11
2011,FEMALE,WHITE NON HISPANIC,VICTORIA,84
2011,FEMALE,WHITE NON HISPANIC,VIOLET,38
2011,FEMALE,WHITE NON HISPANIC,VIVIAN,30
2011,FEMALE,WHITE NON HISPANIC,VIVIENNE,21
2011,FEMALE,WHITE NON HISPANIC,WILLA,13
2011,FEMALE,WHITE NON HISPANIC,YACHET,13
2011,FEMALE,WHITE NON HISPANIC,YAEL,21
2011,FEMALE,WHITE NON HISPANIC,YASMINE,10
2011,FEMALE,WHITE NON HISPANIC,YEHUDIS,23
2011,FEMALE,WHITE NON HISPANIC,YIDES,25
2011,FEMALE,WHITE NON HISPANIC,YITTY,32
2011,FEMALE,WHITE NON HISPANIC,YOCHEVED,20
2011,FEMALE,WHITE NON HISPANIC,ZISSY,25
2011,FEMALE,WHITE NON HISPANIC,ZOE,81
2011,FEMALE,WHITE NON HISPANIC,ZOEY,21
2011,MALE,ASIAN AND PACIFIC ISLANDER,AARAV,15
2011,MALE,ASIAN AND PACIFIC ISLANDER,AARON,51
2011,MALE,ASIAN AND PACIFIC ISLANDER,ABDUL,20
2011,MALE,ASIAN AND PACIFIC ISLANDER,ABDULLAH,30
2011,MALE,ASIAN AND PACIFIC ISLANDER,ADAM,28
2011,MALE,ASIAN AND PACIFIC ISLANDER,ADITYA,14
2011,MALE,ASIAN AND PACIFIC ISLANDER,ADRIAN,19
2011,MALE,ASIAN AND PACIFIC ISLANDER,AHMED,21
2011,MALE,ASIAN AND PACIFIC ISLANDER,AIDAN,32
2011,MALE,ASIAN AND PACIFIC ISLANDER,AIDEN,96
2011,MALE,ASIAN AND PACIFIC ISLANDER,ALAN,37
2011,MALE,ASIAN AND PACIFIC ISLANDER,ALEX,52
2011,MALE,ASIAN AND PACIFIC ISLANDER,ALEXANDER,47
2011,MALE,ASIAN AND PACIFIC ISLANDER,ALI,13
2011,MALE,ASIAN AND PACIFIC ISLANDER,ALLEN,14
2011,MALE,ASIAN AND PACIFIC ISLANDER,ALVIN,43
2011,MALE,ASIAN AND PACIFIC ISLANDER,ANDREW,70
2011,MALE,ASIAN AND PACIFIC ISLANDER,ANDY,43
2011,MALE,ASIAN AND PACIFIC ISLANDER,ANSON,18
2011,MALE,ASIAN AND PACIFIC ISLANDER,ANTHONY,46
2011,MALE,ASIAN AND PACIFIC ISLANDER,ARJUN,27
2011,MALE,ASIAN AND PACIFIC ISLANDER,ARMAAN,15
2011,MALE,ASIAN AND PACIFIC ISLANDER,ARYAN,18
2011,MALE,ASIAN AND PACIFIC ISLANDER,AUSTIN,64
2011,MALE,ASIAN AND PACIFIC ISLANDER,AYAAN,31
2011,MALE,ASIAN AND PACIFIC ISLANDER,AYDEN,24
2011,MALE,ASIAN AND PACIFIC ISLANDER,BENJAMIN,39
2011,MALE,ASIAN AND PACIFIC ISLANDER,BENSON,19
2011,MALE,ASIAN AND PACIFIC ISLANDER,BRANDON,29
2011,MALE,ASIAN AND PACIFIC ISLANDER,BRIAN,40
2011,MALE,ASIAN AND PACIFIC ISLANDER,BRYAN,15
2011,MALE,ASIAN AND PACIFIC ISLANDER,CALEB,16
2011,MALE,ASIAN AND PACIFIC ISLANDER,CALVIN,13
2011,MALE,ASIAN AND PACIFIC ISLANDER,CARSON,20
2011,MALE,ASIAN AND PACIFIC ISLANDER,CHARLES,17
2011,MALE,ASIAN AND PACIFIC ISLANDER,CHRISTIAN,21
2011,MALE,ASIAN AND PACIFIC ISLANDER,CHRISTOPHER,21
2011,MALE,ASIAN AND PACIFIC ISLANDER,CODY,10
2011,MALE,ASIAN AND PACIFIC ISLANDER,CONNOR,11
2011,MALE,ASIAN AND PACIFIC ISLANDER,DANIEL,84
2011,MALE,ASIAN AND PACIFIC ISLANDER,DANNY,20
2011,MALE,ASIAN AND PACIFIC ISLANDER,DARREN,21
2011,MALE,ASIAN AND PACIFIC ISLANDER,DAVID,28
2011,MALE,ASIAN AND PACIFIC ISLANDER,DEREK,32
2011,MALE,ASIAN AND PACIFIC ISLANDER,DEVIN,21
2011,MALE,ASIAN AND PACIFIC ISLANDER,DYLAN,53
2011,MALE,ASIAN AND PACIFIC ISLANDER,EASON,10
2011,MALE,ASIAN AND PACIFIC ISLANDER,EDISON,14
2011,MALE,ASIAN AND PACIFIC ISLANDER,EDWIN,15
2011,MALE,ASIAN AND PACIFIC ISLANDER,ELIJAH,12
2011,MALE,ASIAN AND PACIFIC ISLANDER,ELVIS,11
2011,MALE,ASIAN AND PACIFIC ISLANDER,ERIC,85
2011,MALE,ASIAN AND PACIFIC ISLANDER,ETHAN,177
2011,MALE,ASIAN AND PACIFIC ISLANDER,EVAN,51
2011,MALE,ASIAN AND PACIFIC ISLANDER,FARHAN,17
2011,MALE,ASIAN AND PACIFIC ISLANDER,FELIX,22
2011,MALE,ASIAN AND PACIFIC ISLANDER,GABRIEL,13
2011,MALE,ASIAN AND PACIFIC ISLANDER,GAVIN,27
2011,MALE,ASIAN AND PACIFIC ISLANDER,GEORGE,12
2011,MALE,ASIAN AND PACIFIC ISLANDER,HARRISON,13
2011,MALE,ASIAN AND PACIFIC ISLANDER,HAYDEN,10
2011,MALE,ASIAN AND PACIFIC ISLANDER,HENRY,21
2011,MALE,ASIAN AND PACIFIC ISLANDER,IAN,22
2011,MALE,ASIAN AND PACIFIC ISLANDER,IBRAHIM,17
2011,MALE,ASIAN AND PACIFIC ISLANDER,ISAAC,13
2011,MALE,ASIAN AND PACIFIC ISLANDER,ISHAAN,10
2011,MALE,ASIAN AND PACIFIC ISLANDER,IVAN,66
2011,MALE,ASIAN AND PACIFIC ISLANDER,JACK,21
2011,MALE,ASIAN AND PACIFIC ISLANDER,JACKSON,13
2011,MALE,ASIAN AND PACIFIC ISLANDER,JACKY,20
2011,MALE,ASIAN AND PACIFIC ISLANDER,JACOB,49
2011,MALE,ASIAN AND PACIFIC ISLANDER,JADEN,23
2011,MALE,ASIAN AND PACIFIC ISLANDER,JAKE,17
2011,MALE,ASIAN AND PACIFIC ISLANDER,JAMES,36
2011,MALE,ASIAN AND PACIFIC ISLANDER,JASON,98
2011,MALE,ASIAN AND PACIFIC ISLANDER,JAY,14
2011,MALE,ASIAN AND PACIFIC ISLANDER,JAYDEN,173
2011,MALE,ASIAN AND PACIFIC ISLANDER,JEFFREY,25
2011,MALE,ASIAN AND PACIFIC ISLANDER,JEREMY,17
2011,MALE,ASIAN AND PACIFIC ISLANDER,JERRY,25
2011,MALE,ASIAN AND PACIFIC ISLANDER,JIA,15
2011,MALE,ASIAN AND PACIFIC ISLANDER,JOHN,21
2011,MALE,ASIAN AND PACIFIC ISLANDER,JOHNNY,18
2011,MALE,ASIAN AND PACIFIC ISLANDER,JONATHAN,50
2011,MALE,ASIAN AND PACIFIC ISLANDER,JORDAN,23
2011,MALE,ASIAN AND PACIFIC ISLANDER,JOSEPH,21
2011,MALE,ASIAN AND PACIFIC ISLANDER,JOSHUA,36
2011,MALE,ASIAN AND PACIFIC ISLANDER,JULIAN,11
2011,MALE,ASIAN AND PACIFIC ISLANDER,JUSTIN,110
2011,MALE,ASIAN AND PACIFIC ISLANDER,KAI,12
2011,MALE,ASIAN AND PACIFIC ISLANDER,KEVIN,92
2011,MALE,ASIAN AND PACIFIC ISLANDER,KINGSLEY,36
2011,MALE,ASIAN AND PACIFIC ISLANDER,KYLE,45
2011,MALE,ASIAN AND PACIFIC ISLANDER,LAWRENCE,14
2011,MALE,ASIAN AND PACIFIC ISLANDER,LEO,40
2011,MALE,ASIAN AND PACIFIC ISLANDER,LEON,17
2011,MALE,ASIAN AND PACIFIC ISLANDER,LIAM,25
2011,MALE,ASIAN AND PACIFIC ISLANDER,LOGAN,19
2011,MALE,ASIAN AND PACIFIC ISLANDER,LOUIS,10
2011,MALE,ASIAN AND PACIFIC ISLANDER,LUCAS,103
2011,MALE,ASIAN AND PACIFIC ISLANDER,LUKE,11
2011,MALE,ASIAN AND PACIFIC ISLANDER,MARCUS,20
2011,MALE,ASIAN AND PACIFIC ISLANDER,MARTIN,14
2011,MALE,ASIAN AND PACIFIC ISLANDER,MASON,34
2011,MALE,ASIAN AND PACIFIC ISLANDER,MATTHEW,74
2011,MALE,ASIAN AND PACIFIC ISLANDER,MAX,14
2011,MALE,ASIAN AND PACIFIC ISLANDER,MICHAEL,38
2011,MALE,ASIAN AND PACIFIC ISLANDER,MILES,10
2011,MALE,ASIAN AND PACIFIC ISLANDER,MOHAMED,13
2011,MALE,ASIAN AND PACIFIC ISLANDER,MOHAMMAD,46
2011,MALE,ASIAN AND PACIFIC ISLANDER,MOHAMMED,41
2011,MALE,ASIAN AND PACIFIC ISLANDER,MUHAMMAD,76
2011,MALE,ASIAN AND PACIFIC ISLANDER,NATHAN,41
2011,MALE,ASIAN AND PACIFIC ISLANDER,NATHANIEL,16
2011,MALE,ASIAN AND PACIFIC ISLANDER,NELSON,12
2011,MALE,ASIAN AND PACIFIC ISLANDER,NICHOLAS,26
2011,MALE,ASIAN AND PACIFIC ISLANDER,NOAH,19
2011,MALE,ASIAN AND PACIFIC ISLANDER,OLIVER,10
2011,MALE,ASIAN AND PACIFIC ISLANDER,OSCAR,25
2011,MALE,ASIAN AND PACIFIC ISLANDER,OWEN,27
2011,MALE,ASIAN AND PACIFIC ISLANDER,PATRICK,14
2011,MALE,ASIAN AND PACIFIC ISLANDER,PETER,11
2011,MALE,ASIAN AND PACIFIC ISLANDER,RAYAN,10
2011,MALE,ASIAN AND PACIFIC ISLANDER,RAYMOND,27
2011,MALE,ASIAN AND PACIFIC ISLANDER,RICHARD,26
2011,MALE,ASIAN AND PACIFIC ISLANDER,RICKY,16
2011,MALE,ASIAN AND PACIFIC ISLANDER,ROHAN,15
2011,MALE,ASIAN AND PACIFIC ISLANDER,RYAN,150
2011,MALE,ASIAN AND PACIFIC ISLANDER,SAMUEL,30
2011,MALE,ASIAN AND PACIFIC ISLANDER,SEAN,14
2011,MALE,ASIAN AND PACIFIC ISLANDER,SEBASTIAN,14
2011,MALE,ASIAN AND PACIFIC ISLANDER,SHAWN,10
2011,MALE,ASIAN AND PACIFIC ISLANDER,SIMON,14
2011,MALE,ASIAN AND PACIFIC ISLANDER,STANLEY,23
2011,MALE,ASIAN AND PACIFIC ISLANDER,STEVEN,35
2011,MALE,ASIAN AND PACIFIC ISLANDER,SYED,16
2011,MALE,ASIAN AND PACIFIC ISLANDER,TENZIN,24
2011,MALE,ASIAN AND PACIFIC ISLANDER,TERRY,11
2011,MALE,ASIAN AND PACIFIC ISLANDER,THOMAS,18
2011,MALE,ASIAN AND PACIFIC ISLANDER,TIMOTHY,16
2011,MALE,ASIAN AND PACIFIC ISLANDER,TONY,16
2011,MALE,ASIAN AND PACIFIC ISLANDER,TRAVIS,11
2011,MALE,ASIAN AND PACIFIC ISLANDER,TYLER,31
2011,MALE,ASIAN AND PACIFIC ISLANDER,VICTOR,17
2011,MALE,ASIAN AND PACIFIC ISLANDER,VINCENT,71
2011,MALE,ASIAN AND PACIFIC ISLANDER,WILLIAM,66
2011,MALE,ASIAN AND PACIFIC ISLANDER,WILSON,23
2011,MALE,ASIAN AND PACIFIC ISLANDER,XAVIER,10
2011,MALE,ASIAN AND PACIFIC ISLANDER,ZACHARY,12
2011,MALE,ASIAN AND PACIFIC ISLANDER,ZAIN,12
2011,MALE,ASIAN AND PACIFIC ISLANDER,ZAYAN,10
2011,MALE,BLACK NON HISPANIC,AARON,53
2011,MALE,BLACK NON HISPANIC,ABDOUL,16
2011,MALE,BLACK NON HISPANIC,ABDOULAYE,13
2011,MALE,BLACK NON HISPANIC,ADAM,28
2011,MALE,BLACK NON HISPANIC,ADEN,19
2011,MALE,BLACK NON HISPANIC,ADONIS,11
2011,MALE,BLACK NON HISPANIC,ADRIAN,18
2011,MALE,BLACK NON HISPANIC,AHMED,11
2011,MALE,BLACK NON HISPANIC,AIDAN,20
2011,MALE,BLACK NON HISPANIC,AIDEN,167
2011,MALE,BLACK NON HISPANIC,ALEXANDER,39
2011,MALE,BLACK NON HISPANIC,ALI,11
2011,MALE,BLACK NON HISPANIC,ALIJAH,10
2011,MALE,BLACK NON HISPANIC,ALVIN,10
2011,MALE,BLACK NON HISPANIC,AMADOU,15
2011,MALE,BLACK NON HISPANIC,AMARE,15
2011,MALE,BLACK NON HISPANIC,AMAR'E,12
2011,MALE,BLACK NON HISPANIC,AMARI,57
2011,MALE,BLACK NON HISPANIC,AMIR,89
2011,MALE,BLACK NON HISPANIC,ANDRE,22
2011,MALE,BLACK NON HISPANIC,ANDREW,36
2011,MALE,BLACK NON HISPANIC,ANGEL,10
2011,MALE,BLACK NON HISPANIC,ANTHONY,66
2011,MALE,BLACK NON HISPANIC,ANTONIO,15
2011,MALE,BLACK NON HISPANIC,ASHTON,18
2011,MALE,BLACK NON HISPANIC,AUSTIN,13
2011,MALE,BLACK NON HISPANIC,AVERY,19
2011,MALE,BLACK NON HISPANIC,AYDEN,88
2011,MALE,BLACK NON HISPANIC,BENJAMIN,13
2011,MALE,BLACK NON HISPANIC,BLAKE,19
2011,MALE,BLACK NON HISPANIC,BRANDON,57
2011,MALE,BLACK NON HISPANIC,BRIAN,22
2011,MALE,BLACK NON HISPANIC,BRYAN,10
2011,MALE,BLACK NON HISPANIC,BRYCE,35
2011,MALE,BLACK NON HISPANIC,BRYSON,14
2011,MALE,BLACK NON HISPANIC,CALEB,44
2011,MALE,BLACK NON HISPANIC,CAMERON,47
2011,MALE,BLACK NON HISPANIC,CARMELO,13
2011,MALE,BLACK NON HISPANIC,CARTER,35
2011,MALE,BLACK NON HISPANIC,CAYDEN,11
2011,MALE,BLACK NON HISPANIC,CHAD,12
2011,MALE,BLACK NON HISPANIC,CHANCE,15
2011,MALE,BLACK NON HISPANIC,CHARLES,15
2011,MALE,BLACK NON HISPANIC,CHASE,41
2011,MALE,BLACK NON HISPANIC,CHRIS,10
2011,MALE,BLACK NON HISPANIC,CHRISTIAN,91
2011,MALE,BLACK NON HISPANIC,CHRISTOPHER,80
2011,MALE,BLACK NON HISPANIC,CODY,10
2011,MALE,BLACK NON HISPANIC,COREY,10
2011,MALE,BLACK NON HISPANIC,DANIEL,81
2011,MALE,BLACK NON HISPANIC,DARIUS,12
2011,MALE,BLACK NON HISPANIC,DARREN,12
2011,MALE,BLACK NON HISPANIC,DAVID,84
2011,MALE,BLACK NON HISPANIC,DERRICK,10
2011,MALE,BLACK NON HISPANIC,DEVIN,24
2011,MALE,BLACK NON HISPANIC,DEVON,10
2011,MALE,BLACK NON HISPANIC,DOMINIC,17
2011,MALE,BLACK NON HISPANIC,DONOVAN,10
2011,MALE,BLACK NON HISPANIC,DWAYNE,14
2011,MALE,BLACK NON HISPANIC,DYLAN,42
2011,MALE,BLACK NON HISPANIC,EDWARD,10
2011,MALE,BLACK NON HISPANIC,ELI,22
2011,MALE,BLACK NON HISPANIC,ELIAS,14
2011,MALE,BLACK NON HISPANIC,ELIJAH,156
2011,MALE,BLACK NON HISPANIC,EMMANUEL,46
2011,MALE,BLACK NON HISPANIC,ERIC,14
2011,MALE,BLACK NON HISPANIC,ETHAN,124
2011,MALE,BLACK NON HISPANIC,EVAN,26
2011,MALE,BLACK NON HISPANIC,GABRIEL,36
2011,MALE,BLACK NON HISPANIC,GAVIN,18
2011,MALE,BLACK NON HISPANIC,GEORGE,10
2011,MALE,BLACK NON HISPANIC,GIOVANNI,14
2011,MALE,BLACK NON HISPANIC,HASSAN,10
2011,MALE,BLACK NON HISPANIC,HAYDEN,12
2011,MALE,BLACK NON HISPANIC,HUNTER,12
2011,MALE,BLACK NON HISPANIC,IAN,21
2011,MALE,BLACK NON HISPANIC,IBRAHIM,25
2011,MALE,BLACK NON HISPANIC,IBRAHIMA,11
2011,MALE,BLACK NON HISPANIC,ISAAC,18
2011,MALE,BLACK NON HISPANIC,ISAIAH,105
2011,MALE,BLACK NON HISPANIC,ISHMAEL,10
2011,MALE,BLACK NON HISPANIC,ISIAH,11
2011,MALE,BLACK NON HISPANIC,JACE,21
2011,MALE,BLACK NON HISPANIC,JACKSON,11
2011,MALE,BLACK NON HISPANIC,JACOB,82
2011,MALE,BLACK NON HISPANIC,JADEN,75
2011,MALE,BLACK NON HISPANIC,JAHEIM,10
2011,MALE,BLACK NON HISPANIC,JAHMIR,14
2011,MALE,BLACK NON HISPANIC,JAIDEN,35
2011,MALE,BLACK NON HISPANIC,JALEN,15
2011,MALE,BLACK NON HISPANIC,JAMAL,13
2011,MALE,BLACK NON HISPANIC,JAMEL,13
2011,MALE,BLACK NON HISPANIC,JAMES,33
2011,MALE,BLACK NON HISPANIC,JAMIR,12
2011,MALE,BLACK NON HISPANIC,JARED,12
2011,MALE,BLACK NON HISPANIC,JASIAH,16
2011,MALE,BLACK NON HISPANIC,JASON,44
2011,MALE,BLACK NON HISPANIC,JAYDEN,184
2011,MALE,BLACK NON HISPANIC,JAYLEN,38
2011,MALE,BLACK NON HISPANIC,JAYSON,14
2011,MALE,BLACK NON HISPANIC,JELANI,11
2011,MALE,BLACK NON HISPANIC,JEREMIAH,153
2011,MALE,BLACK NON HISPANIC,JEREMY,15
2011,MALE,BLACK NON HISPANIC,JERMAINE,16
2011,MALE,BLACK NON HISPANIC,JESSE,12
2011,MALE,BLACK NON HISPANIC,JOEL,37
2011,MALE,BLACK NON HISPANIC,JOHN,34
2011,MALE,BLACK NON HISPANIC,JONATHAN,53
2011,MALE,BLACK NON HISPANIC,JORDAN,53
2011,MALE,BLACK NON HISPANIC,JOSEPH,35
2011,MALE,BLACK NON HISPANIC,JOSHUA,128
2011,MALE,BLACK NON HISPANIC,JOSIAH,121
2011,MALE,BLACK NON HISPANIC,JULIAN,19
2011,MALE,BLACK NON HISPANIC,JUSTICE,11
2011,MALE,BLACK NON HISPANIC,JUSTIN,85
2011,MALE,BLACK NON HISPANIC,KADEN,22
2011,MALE,BLACK NON HISPANIC,KAI,14
2011,MALE,BLACK NON HISPANIC,KAIDEN,28
2011,MALE,BLACK NON HISPANIC,KALEB,18
2011,MALE,BLACK NON HISPANIC,KAMARI,17
2011,MALE,BLACK NON HISPANIC,KAMERON,14
2011,MALE,BLACK NON HISPANIC,KAYDEN,37
2011,MALE,BLACK NON HISPANIC,KEITH,12
2011,MALE,BLACK NON HISPANIC,KENNETH,16
2011,MALE,BLACK NON HISPANIC,KEVIN,28
2011,MALE,BLACK NON HISPANIC,KHALIL,19
2011,MALE,BLACK NON HISPANIC,KING,14
2011,MALE,BLACK NON HISPANIC,KIYAN,12
2011,MALE,BLACK NON HISPANIC,KYLE,40
2011,MALE,BLACK NON HISPANIC,KYMANI,19
2011,MALE,BLACK NON HISPANIC,LAMAR,15
2011,MALE,BLACK NON HISPANIC,LANDON,11
2011,MALE,BLACK NON HISPANIC,LEVI,15
2011,MALE,BLACK NON HISPANIC,LIAM,61
2011,MALE,BLACK NON HISPANIC,LOGAN,25
2011,MALE,BLACK NON HISPANIC,LUCAS,12
2011,MALE,BLACK NON HISPANIC,MAKAI,10
2011,MALE,BLACK NON HISPANIC,MALACHI,72
2011,MALE,BLACK NON HISPANIC,MALCOLM,11
2011,MALE,BLACK NON HISPANIC,MALIK,24
2011,MALE,BLACK NON HISPANIC,MAMADOU,27
2011,MALE,BLACK NON HISPANIC,MARC,11
2011,MALE,BLACK NON HISPANIC,MARCUS,24
2011,MALE,BLACK NON HISPANIC,MARQUIS,10
2011,MALE,BLACK NON HISPANIC,MASON,83
2011,MALE,BLACK NON HISPANIC,MATTHEW,59
2011,MALE,BLACK NON HISPANIC,MAURICE,16
2011,MALE,BLACK NON HISPANIC,MEKHI,33
2011,MALE,BLACK NON HISPANIC,MESSIAH,23
2011,MALE,BLACK NON HISPANIC,MICAH,29
2011,MALE,BLACK NON HISPANIC,MICHAEL,93
2011,MALE,BLACK NON HISPANIC,MILES,10
2011,MALE,BLACK NON HISPANIC,MOHAMED,37
2011,MALE,BLACK NON HISPANIC,MOHAMMED,23
2011,MALE,BLACK NON HISPANIC,MOUSSA,11
2011,MALE,BLACK NON HISPANIC,MYLES,15
2011,MALE,BLACK NON HISPANIC,NANA,10
2011,MALE,BLACK NON HISPANIC,NASIR,33
2011,MALE,BLACK NON HISPANIC,NATHAN,32
2011,MALE,BLACK NON HISPANIC,NATHANIEL,64
2011,MALE,BLACK NON HISPANIC,NEHEMIAH,13
2011,MALE,BLACK NON HISPANIC,NICHOLAS,31
2011,MALE,BLACK NON HISPANIC,NICOLAS,11
2011,MALE,BLACK NON HISPANIC,NIGEL,10
2011,MALE,BLACK NON HISPANIC,NOAH,91
2011,MALE,BLACK NON HISPANIC,OMAR,14
2011,MALE,BLACK NON HISPANIC,OMARI,19
2011,MALE,BLACK NON HISPANIC,OUSMANE,14
2011,MALE,BLACK NON HISPANIC,PATRICK,14
2011,MALE,BLACK NON HISPANIC,PRESTON,19
2011,MALE,BLACK NON HISPANIC,PRINCE,32
2011,MALE,BLACK NON HISPANIC,QUINCY,10
2011,MALE,BLACK NON HISPANIC,RICARDO,10
2011,MALE,BLACK NON HISPANIC,RICHARD,15
2011,MALE,BLACK NON HISPANIC,ROBERT,29
2011,MALE,BLACK NON HISPANIC,RODNEY,10
2011,MALE,BLACK NON HISPANIC,RYAN,41
2011,MALE,BLACK NON HISPANIC,SAMUEL,30
2011,MALE,BLACK NON HISPANIC,SEAN,29
2011,MALE,BLACK NON HISPANIC,SEBASTIAN,11
2011,MALE,BLACK NON HISPANIC,SEKOU,15
2011,MALE,BLACK NON HISPANIC,SETH,12
2011,MALE,BLACK NON HISPANIC,SHAWN,18
2011,MALE,BLACK NON HISPANIC,SINCERE,24
2011,MALE,BLACK NON HISPANIC,STEPHEN,10
2011,MALE,BLACK NON HISPANIC,STEVEN,12
2011,MALE,BLACK NON HISPANIC,TERRELL,10
2011,MALE,BLACK NON HISPANIC,TERRENCE,11
2011,MALE,BLACK NON HISPANIC,TIMOTHY,14
2011,MALE,BLACK NON HISPANIC,TRAVIS,17
2011,MALE,BLACK NON HISPANIC,TRISTAN,58
2011,MALE,BLACK NON HISPANIC,TROY,13
2011,MALE,BLACK NON HISPANIC,TYLER,101
2011,MALE,BLACK NON HISPANIC,VICTOR,12
2011,MALE,BLACK NON HISPANIC,WILLIAM,27
2011,MALE,BLACK NON HISPANIC,XAVIER,58
2011,MALE,BLACK NON HISPANIC,ZACHARY,22
2011,MALE,BLACK NON HISPANIC,ZAIRE,19
2011,MALE,BLACK NON HISPANIC,ZION,35
2011,MALE,BLACK NON HISPANIC,ZYAIRE,14
2011,MALE,HISPANIC,AARON,102
2011,MALE,HISPANIC,ABDIEL,12
2011,MALE,HISPANIC,ABEL,14
2011,MALE,HISPANIC,ABRAHAM,22
2011,MALE,HISPANIC,ADAM,32
2011,MALE,HISPANIC,ADEN,13
2011,MALE,HISPANIC,ADONIS,16
2011,MALE,HISPANIC,ADRIAN,157
2011,MALE,HISPANIC,ADRIEL,34
2011,MALE,HISPANIC,AIDAN,36
2011,MALE,HISPANIC,AIDEN,188
2011,MALE,HISPANIC,ALAN,38
2011,MALE,HISPANIC,ALBERT,13
2011,MALE,HISPANIC,ALBERTO,15
2011,MALE,HISPANIC,ALDO,10
2011,MALE,HISPANIC,ALEJANDRO,68
2011,MALE,HISPANIC,ALEX,68
2011,MALE,HISPANIC,ALEXANDER,219
2011,MALE,HISPANIC,ALEXIS,55
2011,MALE,HISPANIC,ALFREDO,15
2011,MALE,HISPANIC,ALLAN,10
2011,MALE,HISPANIC,ALLEN,22
2011,MALE,HISPANIC,ALVIN,10
2011,MALE,HISPANIC,AMIR,21
2011,MALE,HISPANIC,ANDERSON,33
2011,MALE,HISPANIC,ANDRE,10
2011,MALE,HISPANIC,ANDRES,51
2011,MALE,HISPANIC,ANDREW,125
2011,MALE,HISPANIC,ANDY,37
2011,MALE,HISPANIC,ANGEL,253
2011,MALE,HISPANIC,ANGELO,28
2011,MALE,HISPANIC,ANTHONY,207
2011,MALE,HISPANIC,ANTONIO,32
2011,MALE,HISPANIC,ARIEL,26
2011,MALE,HISPANIC,ARMANDO,11
2011,MALE,HISPANIC,ARMANI,20
2011,MALE,HISPANIC,ARTURO,10
2011,MALE,HISPANIC,ASHTON,17
2011,MALE,HISPANIC,AUSTIN,15
2011,MALE,HISPANIC,AVERY,13
2011,MALE,HISPANIC,AXEL,69
2011,MALE,HISPANIC,AYDEN,104
2011,MALE,HISPANIC,BENJAMIN,51
2011,MALE,HISPANIC,BRADLEY,24
2011,MALE,HISPANIC,BRANDON,184
2011,MALE,HISPANIC,BRAYAN,23
2011,MALE,HISPANIC,BRAYDEN,16
2011,MALE,HISPANIC,BRIAN,59
2011,MALE,HISPANIC,BRYAN,99
2011,MALE,HISPANIC,BRYANT,17
2011,MALE,HISPANIC,BRYCE,10
2011,MALE,HISPANIC,BYRON,19
2011,MALE,HISPANIC,CALEB,42
2011,MALE,HISPANIC,CAMERON,19
2011,MALE,HISPANIC,CARLOS,109
2011,MALE,HISPANIC,CARMELO,16
2011,MALE,HISPANIC,CESAR,29
2011,MALE,HISPANIC,CHARLES,20
2011,MALE,HISPANIC,CHASE,22
2011,MALE,HISPANIC,CHRIS,27
2011,MALE,HISPANIC,CHRISTIAN,151
2011,MALE,HISPANIC,CHRISTOPHER,239
2011,MALE,HISPANIC,CRISTIAN,53
2011,MALE,HISPANIC,CRISTOFER,11
2011,MALE,HISPANIC,CRISTOPHER,13
2011,MALE,HISPANIC,DAMIAN,26
2011,MALE,HISPANIC,DAMIEN,15
2011,MALE,HISPANIC,DANIEL,221
2011,MALE,HISPANIC,DANNY,31
2011,MALE,HISPANIC,DANTE,21
2011,MALE,HISPANIC,DARIEL,31
2011,MALE,HISPANIC,DARWIN,18
2011,MALE,HISPANIC,DAVID,178
2011,MALE,HISPANIC,DENNIS,15
2011,MALE,HISPANIC,DERECK,11
2011,MALE,HISPANIC,DEREK,62
2011,MALE,HISPANIC,DERICK,18
2011,MALE,HISPANIC,DEVIN,25
2011,MALE,HISPANIC,DIEGO,54
2011,MALE,HISPANIC,DOMINIC,22
2011,MALE,HISPANIC,DOMINICK,16
2011,MALE,HISPANIC,DYLAN,136
2011,MALE,HISPANIC,EDDIE,12
2011,MALE,HISPANIC,EDGAR,29
2011,MALE,HISPANIC,EDISON,11
2011,MALE,HISPANIC,EDUARDO,45
2011,MALE,HISPANIC,EDWARD,30
2011,MALE,HISPANIC,EDWIN,71
2011,MALE,HISPANIC,ELI,38
